unix_timestamp,x,y,z
1787576575.121228,0.0,0.0,0.0
1787576576.1342258,0.00093,-0.00048,0.0
1787576675.4830723,0.0,0.0,0.0
1787576676.4844868,2e-05,-0.0,0.0
1787576792.0147805,0.0,0.0,0.0
1787576793.0118866,1e-05,1e-05,0.0
1787577170.5481129,0.0,0.0,0.0
1787577171.5552454,-4e-05,1e-05,0.0
1787577172.6296322,0.15682,0.00466,0.0
1787577173.6140664,0.35196,-0.02029,0.0
1787577174.6485064,0.55544,-0.06217,0.0
1787577175.6865115,0.75519,-0.087,0.0
1787577176.7011437,0.83362,-0.08686,0.0
1787577177.7535205,0.84151,-0.08497,0.0
1787577178.7748256,0.83545,-0.08497,0.0
1787577179.7607229,0.82166,0.088,0.0
1787577180.791899,0.78799,0.2914,0.0
1787577181.8232825,0.73306,0.48465,0.0
1787577182.8264463,0.68578,0.68679,0.0
1787580496.9034007,0.0,0.0,0.0
1787580497.8020253,2e-05,3e-05,0.0
1787580498.8212926,-0.00021,-0.00065,0.0
